original_price,discount_rate,user_offer,round_number,category_encoded,gap_pct,threshold_gap_pct,user_offer_pct,round_progress,is_regular,total_orders,tenure_days,loyalty_factor,negotiation_momentum,aggression_score,price_anchor_ratio,deal_prob_estimate,market_encoded,abs_gap_norm,prev_user_offer_pct,ai_counter_offer
5290,0.24360580669051674,5090,2,2,0.0378,0.206,0.9617,0.3333,0,1,8,0.0,0.0529,0.0,0.9622,0.6667,0,0.0102,0.9094,4000
550,0.13096851924686082,400,3,4,0.2727,-0.1455,0.7284,0.5,0,3,27,0.0,0.0727,1.0,0.7273,0.0,1,0.0789,0.6606,480
11540,0.16498356366325256,7740,6,1,0.3293,-0.1646,0.6705,1.0,1,33,1050,0.06,0.0728,1.0,0.6707,0.0,1,0.2568,0.5982,9640
2060,0.4778664873630276,1110,3,5,0.4612,0.0146,0.5381,0.5,1,20,809,0.0524,0.0388,0.9388,0.5388,0.0766,1,0.1959,0.5,1080
5840,0.5456864398759169,3990,3,1,0.3168,0.2295,0.6835,0.5,1,40,670,0.06,0.0788,0.1599,0.6832,0.795,2,0.125,0.6039,2650
10020,0.3272340790349727,8630,1,1,0.1387,0.1886,0.8614,0.1667,0,2,8,0.0,0.0,0.0,0.8613,0.5833,2,0.0939,0.8614,6910
220,0.19297949837550982,160,5,4,0.2727,-0.0909,0.7272,0.8333,0,1,21,0.0,0.0455,1.0,0.7273,0.0,1,0.0316,0.687,180
19620,0.36555548852794517,13010,1,2,0.3369,0.0285,0.663,0.1667,0,0,15,0.0,0.0,0.8438,0.6631,0.111,2,0.3355,0.663,15260
17690,0.2733681333394107,13370,2,0,0.2442,0.0294,0.7556,0.3333,0,4,24,0.0,0.0475,0.7851,0.7558,0.1306,1,0.0543,0.7084,14770
5910,0.1895095204836446,4850,4,3,0.1794,0.0102,0.8211,0.6667,0,3,6,0.0,0.0592,0.8929,0.8206,0.0564,1,0.1082,0.7609,4790
33150,0.28008938000178635,25500,4,0,0.2308,0.0492,0.7692,0.6667,0,2,1,0.0,0.0323,0.6487,0.7692,0.2732,1,0.0962,0.7369,25510
14090,0.23649036523163153,12460,4,2,0.1157,0.1207,0.8846,0.6667,0,1,21,0.0,0.0341,0.0,0.8843,0.6703,0,0.0827,0.8503,10760
14810,0.1942672212236633,10450,6,1,0.2944,-0.0999,0.7053,1.0,1,41,572,0.06,0.0533,1.0,0.7056,0.0,2,0.2946,0.6519,11930
8840,0.1264030466750463,5640,2,3,0.362,-0.2353,0.6381,0.3333,0,3,19,0.0,0.0633,1.0,0.638,0.0,1,0.3265,0.5746,7720
11710,0.15416889784583654,8930,3,2,0.2374,-0.0828,0.7624,0.5,0,4,6,0.0,0.0521,1.0,0.7626,0.0,1,0.1411,0.7107,9900
17980,0.34049739256573985,15250,3,2,0.1518,0.1885,0.8483,0.5,0,3,26,0.0,0.0334,0.0,0.8482,0.75,0,0.1386,0.8147,11860
4560,0.31639608365616045,2880,3,5,0.3684,-0.0526,0.6315,0.5,0,1,25,0.0,0.0373,1.0,0.6316,0.0,2,0.3464,0.5949,3120
890,0.07802593914555253,510,3,4,0.427,-0.3483,0.5705,0.5,1,45,245,0.0548,0.0562,1.0,0.573,0.0,1,0.2,0.5223,820
13050,0.35662793589100694,9280,1,2,0.2889,0.0674,0.7113,0.1667,1,43,860,0.06,0.0,0.6215,0.7111,0.278,1,0.1914,0.7113,8650
46340,0.23545767894836245,29490,3,0,0.3636,-0.1282,0.6365,0.5,0,2,27,0.0,0.074,1.0,0.6364,0.0,1,0.2119,0.5623,37480
29710,0.05079170163815973,21870,6,0,0.2639,-0.2131,0.736,1.0,0,3,15,0.0,0.0599,1.0,0.7361,0.0,1,0.0986,0.6761,28200
10520,0.24876890017256792,7210,1,2,0.3146,-0.0656,0.6857,0.1667,1,39,631,0.06,0.0,1.0,0.6854,0.0,2,0.168,0.6857,7900
70760,0.0515538347362879,60760,6,0,0.1413,-0.0897,0.8587,1.0,0,3,1,0.0,0.0215,1.0,0.8587,0.0,1,0.1258,0.8372,67110
2790,0.21632923039579782,1730,1,5,0.3799,-0.1649,0.619,0.1667,0,4,11,0.0,0.0,1.0,0.6201,0.0,1,0.2186,0.619,2190
4920,0.27673588491367346,3540,2,5,0.2805,-0.0041,0.72,0.3333,1,47,850,0.06,0.0244,1.0,0.7195,0.0,2,0.2845,0.6959,3560
1180,0.13972245886286996,860,5,3,0.2712,-0.1356,0.7297,0.8333,0,0,1,0.0,0.0678,1.0,0.7288,0.0,0,0.0327,0.6608,1020
3350,0.279393823906095,3260,2,5,0.0269,0.2537,0.9733,0.3333,1,44,449,0.06,0.0149,0.0,0.9731,0.7067,2,0.0186,0.9586,2410
14180,0.29948053191145285,10160,4,2,0.2835,0.0162,0.7166,0.6667,0,2,10,0.0,0.012,0.8918,0.7165,0.0901,1,0.2041,0.7045,9930
8040,0.2626220345122729,4160,4,2,0.4826,-0.2201,0.5174,0.6667,0,2,14,0.0,0.0037,1.0,0.5174,0.0,1,0.197,0.5134,5930
6230,0.3073245902948742,5750,3,2,0.077,0.2295,0.9236,0.5,1,55,983,0.06,0.0257,0.0,0.923,0.795,1,0.0244,0.8975,4320
4410,0.431652575591268,2990,2,2,0.322,0.1088,0.6777,0.3333,1,30,1010,0.06,0.068,0.4947,0.678,0.5128,1,0.0721,0.6099,2510
2520,0.43353472693698064,1470,1,5,0.4167,0.0159,0.5847,0.1667,0,1,7,0.0,0.0,0.9266,0.5833,0.0617,1,0.2165,0.5847,1680
1500,0.10671689573586945,1130,3,3,0.2467,-0.14,0.7526,0.5,0,3,22,0.0,0.0267,1.0,0.7533,0.0,0,0.0378,0.7286,1340
1570,0.3679071019693097,1260,2,5,0.1975,0.172,0.8006,0.3333,1,36,888,0.06,0.0382,0.069,0.8025,0.7067,1,0.0639,0.7632,990
1230,0.28047604509870494,1160,4,3,0.0569,0.2195,0.9446,0.6667,0,3,28,0.0,0.0732,0.0,0.9431,0.8333,1,0.0071,0.8701,890
8400,0.155379980872288,5480,1,3,0.3476,-0.1917,0.6522,0.1667,1,42,148,0.0479,0.0,1.0,0.6524,0.0,1,0.298,0.6522,7090
18050,0.36848455918528916,17200,4,2,0.0471,0.3213,0.9531,0.6667,0,0,8,0.0,0.0089,0.0,0.9529,0.8333,2,0.0431,0.9441,11400
9830,0.16966445447198825,5770,4,3,0.413,-0.2431,0.5865,0.6667,1,58,926,0.06,0.0712,1.0,0.587,0.0,1,0.4143,0.5162,8160
4360,0.4913364465107372,3130,1,5,0.2821,0.2087,0.7176,0.1667,0,1,25,0.0,0.0,0.1495,0.7179,0.5833,0,0.2536,0.7176,2400
2380,0.30288953726160356,1800,3,5,0.2437,0.0588,0.7584,0.5,0,0,27,0.0,0.0756,0.6111,0.7563,0.2941,1,0.1196,0.6808,1660
1680,0.285240039426757,890,6,3,0.4702,-0.1845,0.5327,1.0,1,27,522,0.0479,0.0298,1.0,0.5298,0.0,1,0.0806,0.5,1200
27740,0.2430164849264766,18530,4,0,0.332,-0.089,0.668,0.6667,0,1,25,0.0,0.053,1.0,0.668,0.0,2,0.1158,0.6151,23230
10600,0.5150311694740018,9500,1,1,0.1038,0.4113,0.8961,0.1667,1,55,836,0.06,0.0,0.0,0.8962,0.6183,1,0.0743,0.8961,5290
4250,0.23064410743701608,4130,2,5,0.0282,0.2024,0.9718,0.3333,0,2,16,0.0,0.0518,0.0,0.9718,0.6667,2,0.0247,0.9204,3270
1280,0.15597168275300538,840,6,4,0.3438,-0.1875,0.6587,1.0,0,3,22,0.0,0.0312,1.0,0.6562,0.0,1,0.2316,0.6227,1080
19560,0.1421499741792236,11610,3,0,0.4064,-0.2643,0.5938,0.5,1,46,292,0.0577,0.0041,1.0,0.5936,0.0,0,0.1,0.5894,16780
640,0.0679909386031172,370,6,4,0.4219,-0.3594,0.5781,1.0,0,2,18,0.0,0.0625,1.0,0.5781,0.0,0,0.1421,0.5116,600
250,0.07180366045944163,200,1,4,0.2,-0.12,0.7958,0.1667,0,1,19,0.0,0.0,1.0,0.8,0.0,2,0.0263,0.7958,230
1640,0.12824492989445663,1580,4,4,0.0366,0.0915,0.9659,0.6667,1,54,107,0.0583,0.0488,0.0,0.9634,0.5377,1,0.0316,0.9163,1430
10600,0.38134987272357346,9840,5,1,0.0717,0.3094,0.9283,0.8333,1,23,1114,0.06,0.0047,0.0,0.9283,0.9717,0,0.0514,0.9233,6560
1010,0.11866246045457571,770,5,4,0.2376,-0.1188,0.766,0.8333,1,5,129,0.0102,0.0594,1.0,0.7624,0.0,2,0.1263,0.6984,890
3130,0.28419207139085273,2060,3,3,0.3419,-0.0575,0.6586,0.5,1,27,157,0.0333,0.0511,1.0,0.6581,0.0,2,0.1092,0.608,2240
13030,0.4369670102342532,10760,1,2,0.1742,0.2625,0.826,0.1667,1,31,552,0.0531,0.0,0.0,0.8258,0.6143,2,0.1152,0.826,8230
6290,0.16987043370360316,5290,6,1,0.159,0.0111,0.8408,1.0,0,1,28,0.0,0.0541,0.8692,0.841,0.0742,0,0.0676,0.7864,5220
2790,0.18398161941609387,1570,1,3,0.4373,-0.2545,0.5611,0.1667,1,10,653,0.0361,0.0,1.0,0.5627,0.0,1,0.1245,0.5611,2280
8570,0.34366743406762,5170,1,3,0.3967,-0.0525,0.6036,0.1667,1,33,447,0.0509,0.0,1.0,0.6033,0.0,1,0.3469,0.6036,5800
400,0.0936418030486012,300,2,3,0.25,-0.15,0.7621,0.3333,1,10,725,0.039,0.025,1.0,0.75,0.0,2,0.0102,0.7278,360
16620,0.19201883008548976,9590,2,2,0.423,-0.231,0.577,0.3333,0,2,1,0.0,0.0548,1.0,0.577,0.0,1,0.3569,0.5223,13430
3720,0.19162024326958343,2580,2,5,0.3065,-0.1156,0.6937,0.3333,0,4,16,0.0,0.0699,1.0,0.6935,0.0,1,0.2351,0.6243,3010
940,0.13069098094376924,830,2,4,0.117,0.0106,0.8822,0.3333,0,1,20,0.0,0.0,0.8333,0.883,0.0473,0,0.0579,0.8805,820
2520,0.2449294288620822,1390,2,3,0.4484,-0.2024,0.5515,0.3333,0,3,16,0.0,0.0198,1.0,0.5516,0.0,2,0.1153,0.5308,1920
760,0.2195130464766366,640,3,2,0.1579,0.0658,0.8378,0.5,1,14,154,0.0202,0.0263,0.4118,0.8421,0.3356,0,0.0061,0.8207,590
420,0.4665193160382095,210,2,5,0.5,-0.0238,0.5028,0.3333,1,24,269,0.0348,0.0,1.0,0.5,0.0,1,0.0433,0.5,250
4870,0.5054607205968867,3110,5,1,0.3614,0.1437,0.6388,0.8333,1,55,51,0.057,0.076,0.4309,0.6386,0.9285,0,0.1189,0.562,2410
9890,0.15022443097024316,8710,5,3,0.1193,0.0313,0.8809,0.8333,0,3,13,0.0,0.0728,0.5839,0.8807,0.1916,1,0.1204,0.8079,8400
5770,0.4163725662479482,4460,1,2,0.227,0.1889,0.7725,0.1667,0,2,15,0.0,0.0,0.0917,0.773,0.5833,0,0.0665,0.7725,3620
4230,0.08112784694408412,3290,1,3,0.2222,-0.1418,0.777,0.1667,0,4,23,0.0,0.0,1.0,0.7778,0.0,1,0.0959,0.777,3890
610,0.1083472468553621,450,1,4,0.2623,-0.1475,0.7422,0.1667,1,42,807,0.06,0.0,1.0,0.7377,0.0,1,0.0842,0.7422,540
26590,0.2566210964818964,25130,4,0,0.0549,0.2016,0.9451,0.6667,0,2,28,0.0,0.0797,0.0,0.9451,0.8333,1,0.0184,0.8652,19770
7680,0.23258207101244865,4730,6,1,0.3841,-0.151,0.6153,1.0,0,1,15,0.0,0.0143,1.0,0.6159,0.0,1,0.1993,0.6017,5890
4880,0.36260903416181084,3900,2,2,0.2008,0.1619,0.7983,0.3333,1,29,479,0.0482,0.0451,0.1073,0.7992,0.6988,1,0.0497,0.7532,3110
12640,0.1251797986619263,9830,2,2,0.2223,-0.0973,0.778,0.3333,0,4,1,0.0,0.0459,1.0,0.7777,0.0,2,0.1426,0.732,11060
10340,0.3073476587285263,7490,2,1,0.2756,0.0319,0.7239,0.3333,0,2,1,0.0,0.0348,0.7925,0.7244,0.1418,1,0.1926,0.6899,7160
2270,0.1434791136808257,1340,6,5,0.4097,-0.2643,0.5912,1.0,0,2,27,0.0,0.0264,1.0,0.5903,0.0,0,0.1918,0.5636,1940
4210,0.1589846953308527,2790,1,5,0.3373,-0.1781,0.6633,0.1667,0,0,9,0.0,0.0,1.0,0.6627,0.0,1,0.2928,0.6633,3540
43830,0.17866991782284652,29350,3,0,0.3304,-0.1517,0.6697,0.5,1,36,659,0.06,0.0753,1.0,0.6696,0.0,1,0.1821,0.5942,36000
4910,0.34099990928452784,4350,6,5,0.1141,0.2261,0.8853,1.0,1,13,449,0.031,0.0713,0.0,0.8859,1.0,2,0.1155,0.8139,3240
410,0.08475458901066316,220,2,4,0.4634,-0.3902,0.5293,0.3333,1,21,440,0.0386,0.0488,1.0,0.5366,0.0,1,0.1,0.5,380
2780,0.12301987371747163,2410,3,5,0.1331,-0.0108,0.8678,0.5,0,3,11,0.0,0.0072,1.0,0.8669,0.0,1,0.0763,0.8591,2440
8470,0.2985566195315953,4840,6,3,0.4286,-0.1299,0.5713,1.0,1,7,434,0.0244,0.0638,1.0,0.5714,0.0,1,0.3704,0.5072,5940
72010,0.08820407603097706,53370,4,0,0.2589,-0.1707,0.7411,0.6667,1,21,428,0.0381,0.0547,1.0,0.7411,0.0,1,0.2345,0.6865,65660
1240,0.21411937853509966,1140,5,3,0.0806,0.1371,0.918,0.8333,1,26,809,0.0584,0.0161,0.0,0.9194,0.8867,1,0.0102,0.907,970
16100,0.25841399284721467,15510,4,0,0.0366,0.2217,0.9636,0.6667,0,3,7,0.0,0.0596,0.0,0.9634,0.8333,0,0.0074,0.9038,11940
2610,0.3714622505692894,2150,2,1,0.1762,0.1954,0.8248,0.3333,1,35,1122,0.06,0.0192,0.0,0.8238,0.7067,1,0.0311,0.8063,1640
58420,0.2831952450296788,48850,5,0,0.1638,0.1193,0.8362,0.8333,0,0,7,0.0,0.0539,0.1572,0.8362,0.7291,0,0.1204,0.7822,41880
1310,0.281944068748621,1090,6,5,0.1679,0.1145,0.833,1.0,1,19,197,0.0269,0.0382,0.1892,0.8321,0.7839,1,0.0454,0.7936,940
380,0.1791292794043235,300,1,4,0.2105,-0.0263,0.784,0.1667,0,4,14,0.0,0.0,1.0,0.7895,0.0,1,0.0421,0.784,310
1560,0.505364284182305,910,3,1,0.4167,0.0897,0.5846,0.5,0,3,7,0.0,0.0192,0.6456,0.5833,0.4487,0,0.0439,0.5663,780
16970,0.22143631773594558,15520,5,2,0.0854,0.1361,0.9143,0.8333,1,38,476,0.057,0.0259,0.0,0.9146,0.8793,1,0.0736,0.8884,13210
7150,0.3099237603163342,5550,2,1,0.2238,0.0867,0.7758,0.3333,0,4,28,0.0,0.0448,0.4414,0.7762,0.3854,2,0.1081,0.7311,4930
3660,0.12413937312925649,2310,1,3,0.3689,-0.2459,0.6316,0.1667,0,0,3,0.0,0.0,1.0,0.6311,0.0,2,0.1378,0.6316,3210
2330,0.09486947388751091,2130,2,5,0.0858,0.0086,0.9143,0.3333,0,0,21,0.0,0.0258,0.8182,0.9142,0.0381,0,0.0412,0.8891,2110
1020,0.17654503180406683,550,2,4,0.4608,-0.2843,0.5353,0.3333,0,3,26,0.0,0.0294,1.0,0.5392,0.0,1,0.2474,0.507,840
12150,0.35880053350516133,10860,1,1,0.1062,0.2527,0.8939,0.1667,1,47,776,0.06,0.0,0.0,0.8938,0.6183,2,0.0872,0.8939,7790
6800,0.23541738063249895,4210,4,2,0.3809,-0.1456,0.6187,0.6667,1,34,318,0.0467,0.05,1.0,0.6191,0.0,1,0.1315,0.5689,5200
41030,0.06420905430346367,24720,2,0,0.3975,-0.3334,0.6025,0.3333,0,0,8,0.0,0.0561,1.0,0.6025,0.0,2,0.2052,0.5463,38400
150,0.11440120119078098,90,2,4,0.4,-0.2667,0.615,0.3333,0,0,19,0.0,0.0,1.0,0.6,0.0,0,0.0316,0.5787,130
330,0.48133240626719337,210,2,5,0.3636,0.1212,0.6445,0.3333,0,2,5,0.0,0.0303,0.5,0.6364,0.5387,1,0.0247,0.6067,190
9310,0.1242275849689546,7400,5,0,0.2052,-0.0806,0.795,0.8333,0,1,13,0.0,0.0129,1.0,0.7948,0.0,1,0.024,0.7823,8150
17890,0.05910429634077028,11260,1,2,0.3706,-0.3113,0.6293,0.1667,0,0,9,0.0,0.0,1.0,0.6294,0.0,1,0.3365,0.6293,16830
6630,0.19803587653026167,3730,3,1,0.4374,-0.2398,0.5625,0.5,0,4,6,0.0,0.0618,1.0,0.5626,0.0,1,0.1959,0.5,5320
1970,0.10056282393335095,1090,1,4,0.4467,-0.3452,0.5534,0.1667,1,13,754,0.0432,0.0,1.0,0.5533,0.0,0,0.4632,0.5534,1770
77100,0.1309174646038394,75530,4,0,0.0204,0.1105,0.9797,0.6667,0,0,3,0.0,0.014,0.0,0.9796,0.6139,1,0.0197,0.9656,67010
12640,0.1171664702976102,10990,3,1,0.1305,-0.0134,0.8698,0.5,0,3,18,0.0,0.0142,1.0,0.8695,0.0,2,0.1115,0.8552,11160
120,0.06266707504415918,100,3,4,0.1667,-0.0833,0.8105,0.5,1,43,172,0.0499,0.0833,1.0,0.8333,0.0,0,0.0105,0.7818,110
7680,0.22523903264472733,7430,1,2,0.0326,0.1927,0.9679,0.1667,1,8,600,0.032,0.0,0.0,0.9674,0.602,1,0.0127,0.9679,5950
310,0.06452770995428753,290,1,3,0.0645,0.0,0.9461,0.1667,0,4,1,0.0,0.0,1.0,0.9355,0.0,2,0.002,0.9461,290
1510,0.169902667696613,1380,1,4,0.0861,0.0861,0.9111,0.1667,1,22,250,0.032,0.0,0.0,0.9139,0.3455,2,0.0684,0.9111,1250
5500,0.21253757171992715,3640,5,3,0.3382,-0.1255,0.6624,0.8333,1,28,48,0.0299,0.0255,1.0,0.6618,0.0,1,0.1898,0.6356,4330
1970,0.19565342924333384,1630,5,5,0.1726,0.0254,0.8273,0.8333,0,3,12,0.0,0.0203,0.7436,0.8274,0.1551,1,0.0701,0.8065,1580
9530,0.08989319167017254,5350,4,3,0.4386,-0.3484,0.5611,0.6667,0,1,8,0.0,0.0031,1.0,0.5614,0.0,1,0.4265,0.5586,8670
3030,0.06397072164265079,2240,3,5,0.2607,-0.198,0.7378,0.5,0,4,6,0.0,0.0198,1.0,0.7393,0.0,2,0.1629,0.7204,2840
8510,0.3091665108564069,7500,4,3,0.1187,0.1904,0.8818,0.6667,0,4,2,0.0,0.0012,0.0,0.8813,0.8333,1,0.1031,0.8802,5880
40810,0.1893070724467258,28120,5,0,0.311,-0.1215,0.6891,0.8333,0,1,11,0.0,0.0201,1.0,0.689,0.0,1,0.1596,0.6689,33080
4640,0.14276675276437661,3750,5,5,0.1918,-0.0496,0.8082,0.8333,0,1,24,0.0,0.0,1.0,0.8082,0.0,1,0.1835,0.8074,3980
18930,0.4231274210794708,15750,1,2,0.168,0.2552,0.8321,0.1667,0,4,12,0.0,0.0,0.0,0.832,0.5833,2,0.1614,0.8321,13270
1230,0.2473540137924175,940,5,5,0.2358,0.0081,0.7636,0.8333,1,20,870,0.0548,0.0081,0.9333,0.7642,0.0524,1,0.0598,0.7544,930
4750,0.4027326680136653,2410,5,2,0.4926,-0.0905,0.5069,0.8333,0,3,25,0.0,0.0063,1.0,0.5074,0.0,1,0.1188,0.5,2840
6070,0.2256011885194214,5940,3,3,0.0214,0.2043,0.9779,0.5,1,41,1099,0.06,0.0313,0.0,0.9786,0.795,2,0.0133,0.9472,4700
5040,0.06632473189858784,4720,4,2,0.0635,0.002,0.9366,0.6667,0,4,8,0.0,0.0417,0.9394,0.9365,0.011,2,0.0162,0.8958,4710
18960,0.38535715995468406,12110,1,2,0.3613,0.0243,0.6386,0.1667,0,3,16,0.0,0.0,0.8741,0.6387,0.0944,1,0.3477,0.6386,14150
2420,0.220885160670312,1530,3,2,0.3678,-0.1488,0.6311,0.5,0,4,4,0.0,0.0496,1.0,0.6322,0.0,1,0.0452,0.5837,1890
11820,0.18784499348565947,6250,4,2,0.4712,-0.2834,0.5287,0.6667,0,3,25,0.0,0.0288,1.0,0.5288,0.0,1,0.2827,0.5,9600
6070,0.2753730444422154,4690,4,3,0.2273,0.0478,0.7723,0.6667,0,4,12,0.0,0.0066,0.6527,0.7727,0.2654,0,0.1408,0.7656,4400
3850,0.29359183736830563,2870,4,5,0.2545,0.039,0.7462,0.6667,0,3,16,0.0,0.0286,0.7345,0.7455,0.2165,1,0.2021,0.7163,2720
4440,0.31415877784365115,4120,5,2,0.0721,0.241,0.9281,0.8333,0,4,7,0.0,0.0023,0.0,0.9279,0.9167,1,0.0162,0.9256,3050
5720,0.21166455742661466,2920,4,2,0.4895,-0.278,0.5109,0.6667,1,30,445,0.0478,0.0105,1.0,0.5105,0.0,1,0.1421,0.5,4510
6020,0.19316028556234544,3640,5,2,0.3953,-0.2027,0.6047,0.8333,0,1,9,0.0,0.0797,1.0,0.6047,0.0,1,0.1208,0.5251,4860
4010,0.27542908496520996,2240,6,5,0.4414,-0.1671,0.5587,1.0,0,1,28,0.0,0.0599,1.0,0.5586,0.0,1,0.3649,0.5,2910
7710,0.29348723910862096,3980,6,1,0.4838,-0.1907,0.5166,1.0,0,2,19,0.0,0.0156,1.0,0.5162,0.0,1,0.252,0.5,5450
10410,0.21272927058764368,6290,1,2,0.3958,-0.1835,0.6044,0.1667,1,48,802,0.06,0.0,1.0,0.6042,0.0,2,0.2091,0.6044,8200
4500,0.05955934084162476,3510,6,3,0.22,-0.16,0.7802,1.0,0,1,21,0.0,0.0022,1.0,0.78,0.0,1,0.101,0.7779,4230
8490,0.36748197684837164,6210,6,1,0.2686,0.0989,0.7313,1.0,1,43,766,0.06,0.073,0.4615,0.7314,0.6992,2,0.1541,0.6584,5370
3650,0.15658962908325286,3100,3,3,0.1507,0.0055,0.8506,0.5,0,0,1,0.0,0.0712,0.9298,0.8493,0.0274,2,0.0561,0.7783,3080
9510,0.18810587574791737,6710,5,3,0.2944,-0.1062,0.7054,0.8333,0,3,13,0.0,0.0326,1.0,0.7056,0.0,1,0.2857,0.6734,7720
1110,0.20825023973388618,870,2,1,0.2162,-0.009,0.7837,0.3333,1,38,1104,0.06,0.018,1.0,0.7838,0.0,0,0.0162,0.7639,880
2940,0.055029728191659896,1970,4,5,0.3299,-0.2755,0.669,0.6667,1,42,1199,0.06,0.0102,1.0,0.6701,0.0,0,0.2,0.6614,2780
4790,0.10312975042296876,3920,2,5,0.1816,-0.0793,0.8194,0.3333,0,2,28,0.0,0.0772,1.0,0.8184,0.0,1,0.1794,0.7406,4300
5030,0.09132433661043102,4330,3,3,0.1392,-0.0477,0.8611,0.5,1,11,183,0.0183,0.0358,1.0,0.8608,0.0,2,0.0714,0.8249,4570
66920,0.10809852851196071,46340,6,0,0.3075,-0.1995,0.6925,1.0,0,3,19,0.0,0.0632,1.0,0.6925,0.0,1,0.2589,0.6292,59690
8660,0.3469139457440452,6200,6,2,0.2841,0.0624,0.7159,1.0,0,4,5,0.0,0.0693,0.64,0.7159,0.4157,2,0.1249,0.6461,5660
10140,0.15308963536980197,7340,5,1,0.2761,-0.1233,0.7236,0.8333,1,21,71,0.0238,0.0611,1.0,0.7239,0.0,1,0.1892,0.6626,8590
3710,0.4780354290605698,2220,6,5,0.4016,0.0755,0.5972,1.0,1,14,196,0.0218,0.0054,0.6836,0.5984,0.5141,1,0.3072,0.5918,1940
350,0.14359639337592667,180,5,4,0.4857,-0.3429,0.5043,0.8333,0,3,13,0.0,0.0,1.0,0.5143,0.0,1,0.0895,0.5,300
5650,0.19056647534235793,2900,1,3,0.4867,-0.2956,0.5124,0.1667,0,0,7,0.0,0.0,1.0,0.5133,0.0,1,0.2806,0.5124,4570
5000,0.417922630262482,4660,5,2,0.068,0.35,0.9311,0.8333,0,3,13,0.0,0.002,0.0,0.932,0.9167,0,0.0173,0.9306,2910
4840,0.09989602734249511,2780,1,3,0.4256,-0.3264,0.5746,0.1667,0,4,13,0.0,0.0,1.0,0.5744,0.0,1,0.2102,0.5746,4360
6560,0.19704115724575078,4780,3,3,0.2713,-0.0747,0.7287,0.5,0,0,19,0.0,0.064,1.0,0.7287,0.0,1,0.1816,0.6649,5270
720,0.1579679891324383,530,4,3,0.2639,-0.1111,0.7293,0.6667,0,2,14,0.0,0.0556,1.0,0.7361,0.0,1,0.0194,0.6793,610
14070,0.5457611266836773,8060,5,1,0.4271,0.1187,0.5729,0.8333,0,0,26,0.0,0.0675,0.5651,0.5729,0.7253,1,0.4061,0.5055,6390
57450,0.18415385253580846,37890,5,0,0.3405,-0.1563,0.6595,0.8333,1,51,158,0.0573,0.0245,1.0,0.6595,0.0,1,0.246,0.635,46870
7380,0.35954948392786545,6400,6,1,0.1328,0.2263,0.8676,1.0,0,1,14,0.0,0.0149,0.0,0.8672,1.0,1,0.0662,0.8521,4730
1350,0.07059636263630308,1320,3,5,0.0222,0.0519,0.9745,0.5,1,59,128,0.06,0.0148,0.0,0.9778,0.2748,2,0.0062,0.9609,1250
1250,0.14704614251697595,1170,6,5,0.064,0.08,0.938,1.0,1,36,147,0.0419,0.032,0.0,0.936,0.5557,1,0.0165,0.9066,1070
6970,0.16252553836604927,5090,4,2,0.2697,-0.1076,0.7301,0.6667,1,17,997,0.0569,0.023,1.0,0.7303,0.0,1,0.0954,0.7078,5840
10630,0.3446692016457752,8680,1,2,0.1834,0.1609,0.8169,0.1667,1,8,419,0.0248,0.0,0.0656,0.8166,0.5978,2,0.099,0.8169,7500
3900,0.4118724232302934,2970,3,2,0.2385,0.1744,0.761,0.5,1,31,1130,0.06,0.0154,0.1553,0.7615,0.795,2,0.0472,0.747,2290
11380,0.15798641207614686,7610,3,2,0.3313,-0.1731,0.6686,0.5,1,28,883,0.06,0.0053,1.0,0.6687,0.0,1,0.1914,0.6634,9580
1720,0.41230916450468774,1630,5,5,0.0523,0.3605,0.9459,0.8333,0,3,26,0.0,0.064,0.0,0.9477,0.9167,2,0.0186,0.8839,1010
3040,0.46238629296949174,2190,5,5,0.2796,0.1842,0.7208,0.8333,0,1,19,0.0,0.0757,0.2057,0.7204,0.9167,2,0.1753,0.6452,1630
590,0.10676813914261693,530,6,4,0.1017,0.0,0.8942,1.0,1,53,393,0.06,0.0339,1.0,0.8983,0.0,1,0.0316,0.8672,530
11840,0.3015742869113388,10050,1,2,0.1512,0.1503,0.849,0.1667,1,18,935,0.0554,0.0,0.0028,0.8488,0.6157,1,0.0909,0.849,8270
19650,0.4435639902186265,11280,2,2,0.426,0.0178,0.5742,0.3333,0,1,21,0.0,0.0626,0.9197,0.574,0.0792,1,0.4249,0.5116,13150
9020,0.27479562429609966,8570,1,3,0.0499,0.2251,0.9497,0.1667,0,2,20,0.0,0.0,0.0,0.9501,0.5833,2,0.0459,0.9497,6540
5980,0.31736497040943185,3940,5,1,0.3411,-0.0234,0.6588,0.8333,0,1,14,0.0,0.0485,1.0,0.6589,0.0,1,0.1378,0.611,4080
4760,0.431976584765304,4380,3,2,0.0798,0.3529,0.9208,0.5,0,2,14,0.0,0.0609,0.0,0.9202,0.75,1,0.0193,0.8586,2700
3490,0.16640119641932416,2910,2,2,0.1662,0.0,0.8344,0.3333,0,4,20,0.0,0.0458,1.0,0.8338,0.0,1,0.0294,0.7882,2910
12450,0.382442536824784,8460,5,2,0.3205,0.0618,0.6795,0.8333,0,3,0,0.0,0.061,0.6765,0.6795,0.378,1,0.2025,0.6189,7690
12980,0.2391441503983719,10970,1,1,0.1549,0.084,0.8454,0.1667,1,15,201,0.023,0.0,0.2968,0.8451,0.3341,2,0.1358,0.8454,9880
